Census year,Block ID,Property ID,Base property ID,Building name,Street address,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers,Latitude,Longitude
2015,16,103934,103934,,167-173 Flinders Lane ,Melbourne (CBD),1900,2012,6,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,,-37.8161429941, 144.968828052
2015,16,103933,103933,McDonald House,165 Flinders Lane ,Melbourne (CBD),1900,1988,7,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.816048007, 144.968998605
2015,16,104019,104019,Masonic Club Building,164-170 Flinders Street ,Melbourne (CBD),1927,1996,7,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8167092222, 144.969086214
2015,16,104016,110760,St Pauls Cathedral,202 Flinders Street ,Melbourne (CBD),1891,2003,1,"Performances, Conferences, Ceremonies",Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,,-37.8167637776, 144.967694595
2015,17,104028,104028,Dreman Building,96-98 Flinders Street ,Melbourne (CBD),1920,,6,Office,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,1,-37.8158971216, 144.971473513
2015,17,104027,104027,100 Flinders Street,100-102 Flinders Street ,Melbourne (CBD),1910,1988,6,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,1,-37.8159391478, 144.971370697
2015,17,104025,104025,114 Flinders Street Car Park,114-128 Flinders Street ,Melbourne (CBD),1990,,6,Parking - Commercial Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,30,,-37.8159576224, 144.970735312
2015,17,104031,104031,Phoenix Apartments,82 Flinders Street ,Melbourne (CBD),2012,,30,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.815874611, 144.971934326
2015,17,104022,104022,Yarra View Apartments,138-140 Flinders Street ,Melbourne (CBD),1875,2000,8,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8163727736, 144.97033669
2015,17,574438,574438,Adina Apartments,84-94 Flinders Street ,Melbourne (CBD),2001,,17,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1,-37.8158766249, 144.971675651
2015,17,104023,104023,EPSTEIN HOUSE,134-136 Flinders Street ,Melbourne (CBD),1875,,7,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8162956216, 144.970430393
2015,17,107002,107002,The Bond Store,22-30 Oliver Lane ,Melbourne (CBD),1940,2009,6,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8159261253, 144.97020281
2015,17,107003,107003,,10-20 Oliver Lane ,Melbourne (CBD),1945,2006,5,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1,-37.8161283981, 144.970291159
2015,17,108593,108593,The Brooks,24-30 Russell Street,Melbourne (CBD),1993,2000,8,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.815997981, 144.96989484
2015,17,110277,110277,,11-15 Duckboard Place ,Melbourne (CBD),1910,,2,Storage,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.8155901754, 144.971315437
2015,17,104021,104021,2 Russel Street,142-148 Flinders Street ,Melbourne (CBD),2008,2012,9,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8164074737, 144.970086326
2015,17,104024,104024,,130-132 Flinders Street ,Melbourne (CBD),1885,1995,5,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8162765141, 144.970542958
2015,17,108594,108594,CVA,14-22 Russell Street,Melbourne (CBD),1968,2004,3,Office,High level of accessibility,Main Entrance has ramp,3,0,,-37.8161816592, 144.969980827
2015,17,103923,103923,,103-105 Flinders Lane ,Melbourne (CBD),1886,,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8155673321, 144.970964312
2015,17,104026,104026,108 Flinders St,104-112 Flinders Street ,Melbourne (CBD),2013,,13,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8160000077, 144.971154442
2015,17,103592,103592,Mercer,11-37 Exhibition Street ,Melbourne (CBD),2005,,18,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,13,1,-37.8154615205, 144.971726234
2015,17,103920,103920,Swiss Club of Victoria,87-89 Flinders Lane ,Melbourne (CBD),1973,1997,3,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8154297541, 144.971392543
2015,17,103922,103922,,95-101 Flinders Lane ,Melbourne (CBD),1896,2012,1,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,,-37.8155324662, 144.971103906
2015,17,103924,103924,,107-109 Flinders Lane ,Melbourne (CBD),1910,1988,5,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8156064542, 144.970834369
2015,17,103925,103925,121 Flinders Lane,121-123 Flinders Lane ,Melbourne (CBD),1900,1988,7,Office,Low level of accessibility,All entrances have steps,1,0,,-37.815670086, 144.970513161
2015,17,103926,103926,Higson Building,125-127 Flinders Lane ,Melbourne (CBD),1920,1998,5,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8156887506, 144.970399824
2015,17,103927,103927,,129-131 Flinders Lane ,Melbourne (CBD),1857,,2,Storage,Low level of accessibility,All entrances have steps,1,0,,-37.8156992358, 144.970225355
2015,17,103931,103931,The Ivy,145-149 Flinders Lane ,Melbourne (CBD),1902,2012,4,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8158367531, 144.969750312
2015,17,103928,103928,,133-135 Flinders Lane ,Melbourne (CBD),1910,2007,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8157353604, 144.970158531
2015,17,103591,103591,,1-9 Exhibition Street ,Melbourne (CBD),1945,1992,8,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8158424616, 144.972041157
2015,17,103929,103929,Bank of New South Wales,137-139 Flinders Lane ,Melbourne (CBD),1924,2000,3,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8157315984, 144.970042511
2015,17,103930,103930,PAWSON HOUSE,141-143 Flinders Lane ,Melbourne (CBD),1920,,7,Office,Low level of accessibility,All entrances have steps,1,0,1,-37.8157978336, 144.969879859
2015,17,103921,103921,Duckboard House,91-93 Flinders Lane ,Melbourne (CBD),1949,2008,5,Entertainment/Recreation - Indoor,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8154350554, 144.971222828
2015,18,103917,103917,Manhattan Apartments,57-59 Flinders Lane ,Melbourne (CBD),1929,1998,8,Commercial Accommodation,Low level of accessibility,All entrances have steps,1,0,,-37.8149838714, 144.972804937
2015,18,108975,108975,Shell House,1-9 Spring Street ,Melbourne (CBD),1989,,32,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,100,1,-37.8150520128, 144.973971636
2015,18,111072,111072,,32-44 Flinders Street ,Melbourne (CBD),1998,,10,Parking - Commercial Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,17,,-37.8152668254, 144.973202106
2015,18,111071,111071,Herald Living Apartments,46-74 Flinders Street ,Melbourne (CBD),1923,2006,39,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,93,1,-37.8154618055, 144.972720932
2015,18,111021,111021,,55 Flinders Lane ,Melbourne (CBD),1929,1998,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8148554959, 144.972835271
2015,18,108977,108977,The Philadelphia Apartments,25-31 Spring Street ,Melbourne (CBD),1974,2001,25,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8145456094, 144.974101918
2015,18,108976,108976,Mercure Melbourne Treasury Gardens,13-23 Spring Street ,Melbourne (CBD),1972,1999,14,Commercial Accommodation,Low level of accessibility,All entrances have steps,1,0,,-37.8147701494, 144.974205236
2015,18,103912,103912,Milton House,21-25 Flinders Lane ,Melbourne (CBD),1901,1988,3,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8147393694, 144.973552594
2015,18,103918,103918,Sargood House,61-73 Flinders Lane ,Melbourne (CBD),1926,1998,8,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.815064744, 144.972512309
2015,18,103915,103915,,37-45 Flinders Lane ,Melbourne (CBD),1930,,2,Retail - Showroom,Low level of accessibility,All entrances have steps,1,0,,-37.8149402233, 144.973134563
2015,18,103914,103914,,31-35 Flinders Lane ,Melbourne (CBD),1930,,5,Office,Low level of accessibility,All entrances have steps,1,10,,-37.8148947555, 144.973292423
2015,18,103913,103913,Sackville House,27-29 Flinders Lane ,Melbourne (CBD),1927,1999,5,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8148555997, 144.973422066
2015,18,104033,104033,Hotel Lindrum,26-30 Flinders Street ,Melbourne (CBD),1920,1999,5,Commercial Accommodation,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,,-37.8152864736, 144.97358992
2015,18,103919,103919,Alley Building,75-77 Flinders Lane ,Melbourne (CBD),1920,2004,6,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8151451239, 144.972239874
2015,21,102106,102106,595 Collins Street (Former Transport House),589-605 Collins Street,Melbourne (CBD),1984,2007,18,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,50,1,-37.8193678824, 144.955210542
2015,21,606461,606461,Batmans Hill on Collins Hotel,607-623 Collins Street,Melbourne (CBD),2005,2009,6,Commercial Accommodation,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,,-37.8192931156, 144.954690043
2015,21,579252,579252,,559-587 Collins Street,Melbourne (CBD),2015,,26,Unoccupied - Under Construction,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.8190204399, 144.955727485
2015,21,108970,108970,Great Southern Hotel (Former Hotel Enterprize),44-64 Spencer Street,Melbourne (CBD),1950,2009,9,Commercial Accommodation,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,12,1,-37.8197004744, 144.954883061
2015,21,103960,103960,,522-552 Flinders Lane ,Melbourne (CBD),1982,1997,12,Parking - Commercial Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8194285534, 144.955922878
2015,21,102105,102105,Enterprise House - 555 Collins Street,539-557 Collins Street,Melbourne (CBD),1975,1995,23,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,100,1,-37.8188040664, 144.956361875
2015,21,105296,105296,Exchange Square,43-61 King Street ,Melbourne (CBD),1988,2000,8,Office,High level of accessibility,Main Entrance has ramp,3,0,1,-37.8192171945, 144.956551527
2015,22,105394,105394,York Butter Factories,62-66 King Street ,Melbourne (CBD),1855,0,2,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8187413684, 144.957140915
2015,22,110665,110661,Challenge Bank (South) Tower,459 Collins Street,Melbourne (CBD),1990,1997,15,Office,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,,-37.818177241, 144.958923708
2015,22,110092,110092,45 William Street,35-47 William Street,Melbourne (CBD),1983,2001,15,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8185801709, 144.959122102
2015,22,105397,105397,,42-44 King Street ,Melbourne (CBD),1883,1990,2,Entertainment/Recreation - Indoor,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,,-37.8191836735, 144.957322152
2015,22,105395,105395,,54-60 King Street ,Melbourne (CBD),1910,1992,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8188994102, 144.957190714
2015,2503,618007,618007,,32 Little Bendall Street ,Kensington,1997,,2,House/Townhouse,,,,,,-37.7892916891, 144.92336398
2015,22,105393,105393,,68-70 King Street ,Melbourne (CBD),1890,1999,1,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8186372115, 144.957034879
2015,22,102104,102104,Rialto Towers,505-535 Collins Street,Melbourne (CBD),1986,2000,56,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,150,1,-37.818662603, 144.957550966
2015,22,102103,102103,Intercontinental Melbourne The Rialto,487-503 Collins Street,Melbourne (CBD),1890,2008,11,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.818538771, 144.958118498
2015,22,102102,102102,The Olderfleet Building,471-485 Collins Street,Melbourne (CBD),1887,2001,9,Parking - Commercial Covered,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,30,1,-37.8184145037, 144.958548373
2015,22,102101,110661,MLC (North) Tower,459 Collins Street,Melbourne (CBD),1972,1990,32,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.818177241, 144.958923708
2015,22,105396,105396,,46-52 King Street ,Melbourne (CBD),1859,1975,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8190586719, 144.957264997
2015,23,102100,102100,,433-455 Collins Street,Melbourne (CBD),1965,2015,21,Unoccupied - Under Renovation,Low level of accessibility,All entrances have steps,1,0,,-37.8179777694, 144.959876637
2015,23,603904,603904,A.B. Wine Tonic Stores,384-386 Flinders Lane ,Melbourne (CBD),1930,2011,4,Unoccupied - Under Renovation,Low level of accessibility,All entrances have steps,1,0,,-37.8178976031, 144.961172026
2015,23,108063,108063,SDA House,53-57 Queen Street,Melbourne (CBD),1957,1995,12,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1,-37.8175588493, 144.961532314
2015,23,108062,108062,,43-51 Queen Street,Melbourne (CBD),1957,,11,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8177381247, 144.961614336
2015,23,108061,108061,The Madison,37-41 Queen Street,Melbourne (CBD),1936,1993,13,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8178962155, 144.961686659
2015,23,106437,106437,Treasury Funds House,42-52 Market Street ,Melbourne (CBD),1969,1996,16,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8180461772, 144.960818561
2015,23,103962,103962,Telstra Batman Exchange,376-382 Flinders Lane ,Melbourne (CBD),1945,1945,7,Equipment Installation,Low level of accessibility,All entrances have steps,1,0,,-37.817832195, 144.961350823
2015,23,606103,606103,,388-394 Flinders Lane ,Melbourne (CBD),,,2,Parking - Commercial Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8179919841, 144.96105715
2015,23,102099,102099,Trustees House,419-429 Collins Street,Melbourne (CBD),1931,1988,9,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8175288164, 144.960653126
2015,23,102098,102098,AFT House,415-417 Collins Street,Melbourne (CBD),1945,1984,3,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8174681416, 144.960868075
